"","X","pain_fp","pain_eta","phys_fp","phys_eta","neg_fp","neg_eta"
"464",902,0.229912318391069,0.0436786252567341,7.06880850077372e-28,0.738770236184613,5.91586038635698e-19,0.632404520605155
"465",903,0.232768723775038,0.0433853897348182,5.9730458363497e-23,0.668790605368316,8.59868963325925e-27,0.632404520605155
"466",904,0.276224145536119,0.0392786530435311,6.32033261374377e-26,0.713032542221793,7.99731826185342e-17,0.632404520605155
"467",906,0.267360737620455,0.0400674353923512,1.17516725710498e-27,0.735979077862803,6.13126722103612e-21,0.632404520605155
"468",907,0.0728592110624247,0.0696850999648653,1.90202338785116e-28,0.745842451111239,6.76154372518614e-34,0.632404520605155
"469",908,0.224661120301922,0.0442263199521302,2.76152687226889e-25,0.704041864148466,2.45796737383632e-24,0.632404520605155
"470",909,0.699795367238089,0.0146539460203488,5.66883404339556e-26,0.713684845929455,4.82493216506256e-27,0.632404520605155
"471",911,0.130603732912068,0.0567552541980007,5.88063824674929e-26,0.713465065508213,9.4676449576969e-21,0.632404520605155
"472",913,0.419172089646998,0.0288653668580794,1.77227679428336e-26,0.720564156872221,3.3206845113351e-18,0.632404520605155
"473",914,0.0774053685752566,0.0683658621544374,1.48786282861232e-25,0.707846530469318,5.66782957754441e-17,0.632404520605155
"474",915,0.449341344960861,0.0270563105538916,2.86696048418947e-25,0.703809761703303,1.30367009734445e-22,0.632404520605155
"475",916,0.0593167523135485,0.0741339065463969,8.63670342030432e-26,0.711151958274127,4.54348482516445e-22,0.632404520605155
"476",917,0.137243822919222,0.0556329198246923,7.91337653178716e-27,0.725236851689923,3.93226301328205e-21,0.632404520605155
"477",918,0.473783465564633,0.0256592249920182,6.6802448356877e-25,0.698520739763518,3.4658243685329e-19,0.632404520605155
"478",919,0.176256829338465,0.049903933495463,2.73902691972905e-23,0.674153213581292,3.76837119924833e-17,0.632404520605155
"479",920,0.0520781774240804,0.0769243423052976,3.018561568262e-20,0.622652872720864,2.61186576106503e-23,0.632404520605155
"480",921,0.0584212358502942,0.0744610502783797,1.04362839133673e-19,0.612710810153147,1.41660373183766e-29,0.632404520605155
"481",923,0.221271385801067,0.0445859929624315,4.33352131251665e-28,0.741429094996406,1.05176464530536e-18,0.632404520605155
"482",924,0.10197862600503,0.0622957350949113,4.02260982602247e-26,0.715732067596383,4.99021420915427e-17,0.632404520605155
"483",925,0.0854300424319287,0.0662058571632793,1.01309414768029e-24,0.695882136854664,7.66968555047276e-22,0.632404520605155
"484",927,0.365835732644939,0.0323388576289259,3.07243318385672e-26,0.717329793130095,1.19983356049374e-22,0.632404520605155
"485",928,0.126874070953051,0.0574090622143231,8.43944041470671e-23,0.666384735521637,1.05066701342549e-22,0.632404520605155
"486",930,0.0883455365611726,0.0654681076177544,3.67809514617343e-26,0.716263961034849,1.90534974237418e-21,0.632404520605155
"487",933,0.0506427133361271,0.0775211967878052,1.22697329329509e-24,0.694660721848766,8.62457185997569e-22,0.632404520605155
"488",934,0.404639688832414,0.0297742015356687,1.34176019067828e-24,0.694088745316994,3.4377567207027e-29,0.632404520605155
"489",937,0.171441091412709,0.0505441333792004,1.3842714142834e-27,0.735073464572423,1.47906056770363e-24,0.632404520605155
"490",939,0.104477662637706,0.0617576683194612,5.54810871705552e-20,0.617807257746891,1.57163076597752e-23,0.632404520605155
"491",940,0.683965009838462,0.0153494256094595,3.24124014543192e-28,0.742994349403606,1.77042355786273e-20,0.632404520605155
"492",942,0.65593923559814,0.0165994184326424,3.57945992707691e-26,0.716425245535282,7.77562479078704e-19,0.632404520605155
"493",943,0.555085920348857,0.021368524975547,2.48989510275849e-23,0.674803101027204,2.22637577881064e-29,0.632404520605155
"494",945,0.0650117902076451,0.0721567373590004,6.85263978886708e-23,0.667836528809567,1.84998072053713e-16,0.632404520605155
"495",946,0.403045771065231,0.0298754837666474,4.19941375817415e-22,0.654983522106064,1.09384691387712e-20,0.632404520605155
"496",947,0.160242370781358,0.0520989477362656,2.1962118751809e-28,0.745077159980846,2.89877131980022e-21,0.632404520605155
"497",948,0.20103760635708,0.0468421361094308,4.2178159726383e-25,0.701407562122516,1.07151078825623e-19,0.632404520605155
"498",950,0.842983471075261,0.00853420381912625,3.06927606630768e-24,0.688745177997193,2.60184104367862e-21,0.632404520605155
"499",951,0.501470808502436,0.0241415038784419,2.82582495298688e-27,0.731090520308345,8.38193615147084e-20,0.632404520605155
"500",953,0.0725038937117301,0.0697914534833795,1.67453640218704e-26,0.720895511656381,9.62454662904011e-21,0.632404520605155
"501",954,0.646399476715149,0.0170310896054421,1.06139656912838e-26,0.723544433413044,2.9819501597407e-20,0.632404520605155
"502",955,0.364125471344353,0.0324569897679223,1.57200570881839e-26,0.721264107319039,1.33501103703013e-24,0.632404520605155
"503",956,0.0772166866963394,0.0684191452676021,6.70343709134997e-22,0.651587227197263,7.87331259117007e-20,0.632404520605155
"504",958,0.0705642790401078,0.0703808319179322,7.82862406743464e-23,0.666909146257693,2.16435755310833e-17,0.632404520605155
"505",961,0.0724134392619581,0.0698186067896212,5.71560528664626e-24,0.684668246024093,3.54765843871616e-21,0.632404520605155
"506",962,0.146207828861688,0.0541948948916629,3.97792954675918e-20,0.620463550327442,3.25129283698754e-23,0.632404520605155
"507",964,0.72309372253741,0.0136419368959797,1.00942932819716e-23,0.680891693039391,7.25722253931428e-29,0.632404520605155
"508",965,0.840671657968841,0.00863314924307329,6.46323152422774e-20,0.616582020894784,9.93449231009191e-25,0.632404520605155
"509",966,0.359274220486225,0.0327946221075219,3.56656936842881e-27,0.729778202555415,2.09434725807316e-17,0.632404520605155
"510",967,0.0653769530088725,0.0720356206084375,1.64730323568477e-20,0.627412755226065,1.16699136927862e-19,0.632404520605155
"511",969,0.564173299035457,0.0209173288020894,3.74194725274172e-25,0.702154527097911,4.17005026807781e-18,0.632404520605155
"512",971,0.326715614256622,0.0351657495777768,3.88113620774129e-24,0.687212588859619,4.46349566445657e-25,0.632404520605155
"513",972,0.204168074945019,0.0464800443833993,2.00716949431286e-23,0.676267018927501,4.79510305001176e-20,0.632404520605155
"514",973,0.810956186831927,0.00989799627583646,2.88868717552277e-27,0.730966770527058,1.20271703584509e-31,0.632404520605155
"515",974,0.0541448850550635,0.0760918868855116,1.73977070180846e-26,0.720672328096692,1.53208335365391e-23,0.632404520605155
"516",975,0.053320911351457,0.0764201027659748,1.52361187142692e-27,0.73454163376407,2.4210384742533e-26,0.632404520605155
"517",976,0.141875336367243,0.0548794420336898,2.82852621483199e-22,0.657827388289741,2.16081401029681e-20,0.632404520605155
"518",980,0.17645546731623,0.049877871256281,1.72367704448971e-24,0.692481029490129,9.5263715013647e-26,0.632404520605155
"519",981,0.407708407526927,0.0295801150841515,4.32510314144371e-24,0.686502737025053,1.90123716543177e-19,0.632404520605155
"520",982,0.239162711462244,0.0427404686674052,7.00401573210294e-21,0.634031277876725,1.08048517404602e-23,0.632404520605155
"521",983,0.164433996814385,0.0515056607707296,3.42093145250241e-28,0.742704268502213,5.38144975168554e-22,0.632404520605155
"522",984,0.450065313928193,0.0270140919699867,2.62017996531684e-24,0.689774007778243,3.85565338523391e-19,0.632404520605155
"523",985,0.2250808893331,0.0441821189710036,1.71804216291346e-21,0.644649992134654,5.64436577398159e-29,0.632404520605155
"524",987,0.276859576127692,0.0392229619192619,1.67650890405208e-27,0.734010287060939,2.63392425494699e-18,0.632404520605155
"525",990,0.108668009403209,0.060881856574835,1.48573727496466e-26,0.721592953558893,9.71275299230776e-22,0.632404520605155
"526",991,0.122680665682682,0.0581658084236842,4.32311799592949e-22,0.654773664737019,3.14621811957594e-22,0.632404520605155
"527",992,0.25996160059851,0.0407437416176038,1.80167446989073e-24,0.692196080729097,1.11157989825994e-16,0.632404520605155
"528",993,0.053918315202839,0.0761816622514089,8.65239326314986e-20,0.614229952872612,6.23931147595335e-20,0.632404520605155
"529",994,0.115634969080216,0.0594931436777229,1.03613414437225e-26,0.723683677062872,2.59312097888101e-20,0.632404520605155
"530",995,0.357632519042964,0.0329097448794661,1.3677864467018e-27,0.735139821131391,3.2095135336481e-18,0.632404520605155
"531",996,0.0794628525801707,0.0677926433141946,4.57800093706798e-25,0.700895162150672,2.16297520842559e-20,0.632404520605155
"532",999,0.401594877897834,0.0299679614560117,8.41119101687574e-22,0.649927024916277,4.97744387591254e-23,0.632404520605155
"533",1001,0.849238527307937,0.00826591810811226,1.56732049655435e-21,0.645332871518659,5.20625601004237e-25,0.632404520605155
"534",1002,0.223985665602138,0.0442975998971045,5.63050007345004e-24,0.684767245368107,6.73396896463511e-22,0.632404520605155
"535",1004,0.137599081995935,0.0555742986977035,2.08852102783435e-27,0.732785281223018,3.15689730957223e-20,0.632404520605155
"536",1008,0.718607114625094,0.0138358637421076,6.13636673920002e-23,0.668603477488999,1.78843738768767e-22,0.632404520605155
"537",1009,0.125869536148267,0.0575882033920578,3.30951315745152e-27,0.730200568674196,2.5342935919371e-19,0.632404520605155
"538",1010,0.279354671623245,0.0390053620408168,2.61803017934928e-28,0.744139122739353,3.54643854414191e-17,0.632404520605155
"539",1011,0.231383321953799,0.0435272093077774,8.13975392535241e-28,0.737998600281265,2.29032747588273e-27,0.632404520605155
"540",1012,0.272080175261271,0.0396446258159319,1.66646048951292e-24,0.692698203007067,3.57496525715019e-18,0.632404520605155
"541",1013,0.295939757854592,0.0376006576810949,1.3449560007615e-26,0.722172015454715,7.5214711716452e-18,0.632404520605155
"542",1014,0.137106243757543,0.0556556593908913,1.23046123123467e-27,0.735725130394615,3.52940013263023e-20,0.632404520605155
"543",1016,0.71000537550408,0.0142088934324524,2.40803457490589e-24,0.690321702055164,4.34733028817446e-28,0.632404520605155
"544",1023,0.214496052527796,0.0453199834562029,2.32995402609509e-27,0.732173335862887,1.01734911061931e-22,0.632404520605155
"545",1024,0.10132474577765,0.0624385556913946,7.81802569662995e-23,0.666918594694965,5.09819923376534e-24,0.632404520605155
"546",1025,0.187115314462761,0.0485170395253421,9.23507866081623e-24,0.681485372984705,8.09516858228068e-26,0.632404520605155
"547",1028,0.270789872359007,0.0397595780074957,6.63440665862373e-24,0.683682821843939,2.01368292678583e-25,0.632404520605155
"548",1029,0.128489036554925,0.057123800883438,3.39593128912138e-22,0.656514709056084,9.08461779352924e-28,0.632404520605155
"549",1030,0.225606544783356,0.0441268724166977,4.93987198423529e-22,0.653808000226522,1.49055762459428e-19,0.632404520605155
"550",1031,0.391160736247864,0.0306411725411951,7.83440187519562e-22,0.650447564234621,1.47060619462982e-23,0.632404520605155
"551",1033,0.878822796209964,0.0069813691658077,4.14559847539145e-22,0.655076712295485,1.58346871226068e-28,0.632404520605155
"552",1037,0.609515782127873,0.0187344956348799,1.92690838069973e-25,0.706261790033797,2.35191708979196e-20,0.632404520605155
"553",1038,0.156971313064323,0.052571913873889,4.83978852137714e-28,0.740831089455913,1.69229255266879e-25,0.632404520605155
"554",1039,0.688716211910573,0.015139952762644,7.11836516928395e-25,0.698119742806392,3.0815862043129e-26,0.632404520605155
"555",1040,0.0791660587165348,0.0678744621004067,9.63741800930438e-29,0.74942903324325,6.96192419765706e-17,0.632404520605155
"556",1043,0.284015816673599,0.0386033776926689,1.08106768152577e-19,0.612424499894087,6.00576544618431e-22,0.632404520605155
"557",1044,0.128341294585244,0.0571497588619573,5.96699016129644e-24,0.684384030835149,4.4964112721772e-27,0.632404520605155
"558",1045,0.132381382081558,0.0564497008743194,8.54589814894386e-23,0.666297155941352,5.49878142940043e-19,0.632404520605155
"559",1046,0.157281932015161,0.0525266140874715,6.11129992387569e-22,0.652261493674565,1.85897691486359e-28,0.632404520605155
"560",1049,0.231010327122572,0.0435655214149135,8.00399388471355e-23,0.666754595995114,6.3464889281705e-18,0.632404520605155
"561",1050,0.109978691336915,0.0606143804926999,1.87650997546862e-26,0.720229949395113,1.42095359675173e-22,0.632404520605155
"562",1052,0.05900724024652,0.0742464430972963,1.61821368490673e-26,0.721095163061883,8.64357102004399e-22,0.632404520605155
"563",1053,0.403067635301086,0.0298740922473537,1.10191709812501e-24,0.695346824622663,1.31663663618883e-25,0.632404520605155
"564",1054,0.0783616861377202,0.0680976682981902,5.78623870619326e-26,0.713562046416792,1.30319916626121e-20,0.632404520605155
"565",1055,0.305858149879673,0.0367929971561633,9.70639842442422e-25,0.696154446895103,4.72817799864889e-21,0.632404520605155
"566",1057,0.97422090794657,0.00228199046906858,4.2451523536618e-26,0.715411704697189,3.03397697285954e-18,0.632404520605155
"567",1059,0.0581802619912001,0.0745498921939729,2.79574701894578e-25,0.7039655944374,1.95620789755384e-25,0.632404520605155
"568",1060,0.364589445522458,0.0324248961319811,2.01459014161838e-28,0.745536765148168,2.05217270973374e-18,0.632404520605155
"569",1063,0.106090082315381,0.0614168446592089,1.41828328073263e-25,0.7081391113445,9.57283586640614e-19,0.632404520605155
"570",1064,0.0704114850356283,0.0704279078057154,1.04325953914895e-25,0.710008171537109,6.35860705270763e-22,0.632404520605155
"571",1065,0.682048321741285,0.0154341168054166,1.08143534101884e-25,0.709790061301383,1.02208149258687e-22,0.632404520605155
"572",1067,0.09788848922054,0.0632035728060087,1.57632664904213e-24,0.693055585979955,1.29012743765354e-27,0.632404520605155
"573",1068,0.145239790944006,0.054346208615844,3.32356358589127e-28,0.742859547711307,2.17371096267135e-22,0.632404520605155
"574",1070,0.255580919025944,0.0411522059347875,1.3014375821479e-24,0.694284016274977,1.79025010215522e-18,0.632404520605155
"575",1071,0.359800883018176,0.032757783866113,5.16256831351592e-28,0.740481012729826,4.65392073598029e-16,0.632404520605155
"576",1072,0.729756757624047,0.0133546923550474,1.2737278356237e-21,0.646870650061472,4.05962323043123e-20,0.632404520605155
"577",1074,0.613483442249808,0.0185484127413271,2.09074582319924e-22,0.659986381809208,2.07588325444727e-21,0.632404520605155
"578",1077,0.141525316057609,0.0549355853705487,3.34412526315483e-25,0.702854166235343,1.55443800632264e-17,0.632404520605155
"579",1080,0.0969350901733537,0.0634202831245807,2.60007004723485e-24,0.689824026498849,2.97180101311387e-24,0.632404520605155
"580",1083,0.0923597380193872,0.0644888787490023,1.40668112114622e-22,0.662796446899562,2.60542994907308e-32,0.632404520605155
"581",1084,0.144727638117586,0.0544266396881971,2.09069520274953e-26,0.719596776346592,2.56530633942964e-21,0.632404520605155
"582",1085,0.0946040803266747,0.0639586516300212,4.81517380616816e-25,0.700578885478648,1.49226265566796e-20,0.632404520605155
"583",1087,0.0843762808403555,0.066478336463524,1.13406116234174e-27,0.736175563626842,1.51589301698419e-21,0.632404520605155
"584",1088,0.137268352151915,0.0556288677612862,1.85866814967612e-26,0.720285846468793,6.067719746667e-23,0.632404520605155
"585",1093,0.284001662696183,0.0386045895933152,4.33338396813341e-22,0.654756514125743,6.27278396393599e-19,0.632404520605155
"586",1094,0.125905199460291,0.0575818207893452,6.02999517536897e-27,0.726794284179783,7.36542685336272e-25,0.632404520605155
"587",1096,0.723615079754721,0.0136194291970993,2.58946486111347e-20,0.623863698405765,5.43246442850909e-20,0.632404520605155
"588",1097,0.207207670921327,0.0461332328999812,2.01337080811214e-26,0.719817714159116,1.16055471845723e-21,0.632404520605155
"589",1101,0.303892656541243,0.0369512274730323,5.97602755175681e-25,0.699222658748439,4.11228375048224e-25,0.632404520605155
"590",1105,0.690649607086301,0.0150548978956721,2.80607095860675e-23,0.673988203075378,6.83530903009076e-18,0.632404520605155
"591",1107,0.8200969530134,0.00950995388218701,3.25753870689062e-23,0.672968359743566,8.22355483276905e-16,0.632404520605155
"592",1108,0.0535591661589569,0.0763247062795847,3.30007068041236e-24,0.688272520303771,3.03341099497565e-26,0.632404520605155
"593",1112,0.0934397041508334,0.064232246389196,5.51286905733166e-24,0.684906519682833,1.41321102563475e-23,0.632404520605155
"594",1113,0.0871596731174225,0.065765384441644,1.64141972682863e-22,0.66170490152781,2.90893373124324e-20,0.632404520605155
"595",1118,0.192669461963402,0.0478357230395219,2.04228432544571e-25,0.705904202714991,4.80798817859029e-24,0.632404520605155
"596",1119,0.086294288008409,0.0659847293097112,1.01616659320049e-22,0.665084911194626,2.69321448386732e-25,0.632404520605155
"597",1120,0.263829473381327,0.040388117408722,7.80760944893485e-23,0.666927892994642,8.08840216536979e-20,0.632404520605155
"598",1122,0.139478414986694,0.0552664994559472,4.93611972535613e-25,0.700423425790865,3.1243846007422e-26,0.632404520605155
"599",1123,0.64900278283184,0.016912955291237,4.57512102780455e-26,0.714965747129081,3.22454713374604e-20,0.632404520605155
"600",1124,0.38684652731804,0.0309238319969967,1.27415394633739e-28,0.747962218834154,2.02372213300584e-23,0.632404520605155
"601",1125,0.126662019162956,0.057446768083783,9.16592856856278e-27,0.72439119579341,3.89012391983128e-22,0.632404520605155
"602",1126,0.0884995408334864,0.0654297764213649,7.70815742414753e-27,0.725387795684695,4.38202722620482e-22,0.632404520605155
"603",1127,0.689805352406813,0.0150920257722896,1.06788785003398e-23,0.68051541690669,5.28724604266595e-20,0.632404520605155
"604",1130,0.365666893865655,0.0323504992088053,4.67104102281968e-26,0.714842010001783,3.95588027250737e-19,0.632404520605155
"605",1135,0.325886452321148,0.0352287128307995,4.41362700229959e-25,0.701123915351412,4.79351825263306e-23,0.632404520605155
"606",1136,0.368607063991613,0.0321484098565061,2.30316032331627e-25,0.705163601590907,1.19038934724731e-15,0.632404520605155
"607",1138,0.469727660989609,0.0258871451667347,4.23750262669173e-23,0.67116263815293,1.19156367226677e-24,0.632404520605155
"608",1143,0.110397365108364,0.0605295663776367,3.69576858163205e-22,0.655905481332575,1.4679091493956e-23,0.632404520605155
"609",1145,0.0552007618280828,0.0756781534326528,4.98929796263438e-24,0.685563955483546,3.17140405244123e-21,0.632404520605155
"610",1146,0.101805077702584,0.0623335578859955,2.4120299383372e-27,0.731979376040123,1.45328168204352e-20,0.632404520605155
"611",1147,0.157562862346419,0.0524857147282354,5.6104644121036e-25,0.699619661919715,1.46653306728154e-21,0.632404520605155
"612",1148,0.155805890815287,0.0527426132298868,1.19862562748605e-23,0.679742098219582,9.25918249526459e-21,0.632404520605155
"613",1149,0.176958883765554,0.0498119403728769,5.25356617811577e-22,0.653361276416298,1.30468914844258e-21,0.632404520605155
"614",1150,0.224852393004405,0.0442061700801216,2.7451503873879e-26,0.717994958837418,2.55310333830248e-22,0.632404520605155
"615",1151,0.818328275845715,0.00958508781519359,1.12149502731707e-21,0.647810993503737,3.9469188292272e-21,0.632404520605155
"616",1152,0.532953519821019,0.0224890789268439,4.31062495694832e-25,0.701271549523497,2.08978687029886e-24,0.632404520605155
"617",1155,0.783213778426648,0.0110740754262789,9.93445294032123e-26,0.710304833623637,2.66252023647757e-19,0.632404520605155
"618",1159,0.22934614307166,0.0437371348943264,3.70075832401645e-26,0.716227501618435,7.51743474703093e-33,0.632404520605155
"619",1163,0.86795160632496,0.00745700585618946,3.07984551219202e-28,0.743268642751333,4.94098679603627e-20,0.632404520605155
"620",1164,0.0772567201933219,0.0684078297046854,5.35974364119136e-24,0.685092242877785,2.54344008820744e-20,0.632404520605155
"621",1166,0.0839345920247625,0.0665934996605111,1.55653994609095e-27,0.734422924012827,1.00364257072182e-24,0.632404520605155
"622",1167,0.343464474426133,0.0339221928158038,1.50945852216844e-21,0.645612255118841,1.14699593849761e-28,0.632404520605155
"623",1169,0.291742978842376,0.0379494964776371,8.72203726060917e-29,0.749951238273686,6.63106342315825e-27,0.632404520605155
"624",1173,0.175318979235771,0.050027347142834,3.79130950547451e-24,0.687365847769454,2.20113562221382e-22,0.632404520605155
"625",1175,0.0793036937419642,0.0678364836640319,7.46180200536472e-22,0.650804167314987,2.58681101715006e-22,0.632404520605155
"626",1176,0.13517448252309,0.0559771961063304,4.72951466687336e-26,0.714767793473192,6.05628583056626e-21,0.632404520605155
"627",1179,0.449565528743328,0.0270432314925481,3.59236857706422e-24,0.687718329863297,1.59120915209801e-25,0.632404520605155
"628",1180,0.613770449992893,0.0185349802892677,4.33389819862062e-25,0.701237891964634,1.1563894935236e-18,0.632404520605155
"629",1184,0.276887108400677,0.0392205514390771,9.38351801244672e-29,0.749568840161988,4.45138438766988e-18,0.632404520605155
"630",1185,0.282418699257229,0.0387404613495656,5.2600945664238e-21,0.63622054400759,1.62133253815865e-24,0.632404520605155
"631",1186,0.0711638394609753,0.0701970317494158,8.58610377635158e-22,0.64977606326575,1.41938466900995e-28,0.632404520605155
"632",1191,0.593320237909736,0.019501877835817,1.51568266203109e-22,0.662269022336328,3.15855156719379e-25,0.632404520605155
"633",1192,0.0599456590630816,0.0739069429560623,4.85053928240645e-26,0.714616997580946,4.76664845222324e-24,0.632404520605155
"634",1195,0.0554097178109443,0.0755971667412611,7.25417028941489e-25,0.698000341385593,3.92441054721047e-22,0.632404520605155
"635",1196,0.178077365401114,0.0496660667165507,2.16870775630575e-26,0.719381834887587,1.08006991830158e-18,0.632404520605155
"636",1198,0.205783597019746,0.0462951405979083,1.49073811175493e-26,0.72157338652184,4.90333483175213e-21,0.632404520605155
"637",1199,0.657984165976745,0.0165073180050748,2.03944585071509e-21,0.64337099138504,2.13927378340093e-22,0.632404520605155
"638",1200,0.218223906989068,0.0449135982744121,5.03213155579587e-24,0.685507690741599,2.04605165716478e-23,0.632404520605155
"639",1201,0.248979536062835,0.0417795993876302,3.97277443240341e-23,0.671606474515596,1.38545514367829e-17,0.632404520605155
"640",1203,0.220254589752505,0.0446948459721826,4.53314618903769e-26,0.715020695683318,1.3665830231834e-23,0.632404520605155
"641",1205,0.163813066458317,0.0515926666729792,4.36846463615884e-27,0.728629729403723,9.5093048732234e-19,0.632404520605155
"642",1208,0.19758523025189,0.047247425393285,7.42386126930971e-25,0.697854185525462,2.58879364997617e-16,0.632404520605155
"643",1209,0.235018213203349,0.0431567147047436,2.87555276328745e-20,0.62303657795783,1.29890254803526e-32,0.632404520605155
"644",1212,0.0838408721327786,0.0666180088428126,8.36029297138218e-23,0.666450551490817,5.50980469987792e-26,0.632404520605155
"645",1214,0.352032903544418,0.0333057817618703,7.37770474774464e-23,0.667322649050224,1.70822715090266e-18,0.632404520605155
"646",1216,0.0646206022052046,0.0722872017210243,4.19244031014582e-25,0.701445260617618,6.75623447865857e-16,0.632404520605155
"647",1219,0.177035675618468,0.0498018982332627,1.21911070351217e-22,0.663805484193249,1.49425123036444e-20,0.632404520605155
"648",1221,0.114673738585201,0.0596800317440856,2.93430630451708e-24,0.689037989094451,3.06024470462001e-21,0.632404520605155
"649",1223,0.350944151027591,0.033383399453697,1.88492333879166e-27,0.733357780002756,3.70573367270898e-24,0.632404520605155
"650",1225,0.624466009222407,0.0180370499583815,2.93082097063119e-21,0.640651361233359,9.38519681654865e-25,0.632404520605155
"651",1226,0.166187325016278,0.051261596618482,1.27388345808453e-27,0.735533419108,4.01935090468052e-23,0.632404520605155
"652",1228,0.24475299499423,0.0421890855659737,1.95900132312668e-25,0.706160262678438,1.50697677212309e-22,0.632404520605155
"653",1229,0.805645329718781,0.0101232215457304,7.70776383867881e-22,0.650566867162114,2.71703837456599e-31,0.632404520605155
"654",1230,0.461586966774923,0.0263492166059641,3.64734994457534e-22,0.656000509219101,1.15701358800651e-27,0.632404520605155
"655",1232,0.642448733103515,0.0172108631643405,4.19422608942395e-23,0.671233305373028,7.2845658275432e-20,0.632404520605155
"656",1233,0.270404853435408,0.0397939723590581,2.15881035188038e-21,0.642945759321871,8.61249342088774e-22,0.632404520605155
"657",1235,0.428995463037679,0.0282652809476872,1.9672340824935e-22,0.660419697182034,8.10040858996503e-20,0.632404520605155
"658",1236,0.37101826169431,0.0319836792477948,8.18333924295643e-23,0.666599933332903,2.30351276042627e-25,0.632404520605155
"659",1237,0.113940155617927,0.0598236432983372,2.45788771298189e-27,0.731873801086211,8.47603616976156e-25,0.632404520605155
"660",1238,0.258183490432191,0.0409087970752033,9.36771330445024e-22,0.649136311754143,1.85229010519989e-18,0.632404520605155
"661",1241,0.715954507319593,0.013950721570967,1.81367158438929e-26,0.720429184194361,5.19466311678025e-21,0.632404520605155
"662",1242,0.066376586073106,0.0717073057331601,8.91923450510389e-26,0.710957389111284,4.09262555500208e-23,0.632404520605155
"663",1248,0.23844241543975,0.0428123461368073,1.33724663654984e-25,0.708498126396819,5.37749517365876e-28,0.632404520605155
"664",1255,0.0630605557995892,0.072815027835505,2.42699837636044e-24,0.690270858219464,6.96288522463213e-24,0.632404520605155
"665",1256,0.507169536449933,0.0238369131549312,8.55366523927012e-25,0.69695721430515,2.46502045847491e-24,0.632404520605155
"666",1257,0.0816882401051352,0.067188163954608,1.18917227951064e-24,0.694860606414391,9.80759421441238e-24,0.632404520605155
"667",1259,0.0960874693806261,0.0636146320981039,4.12828783461032e-25,0.701541571897903,3.15503402597887e-25,0.632404520605155
"668",1260,0.154534102699508,0.0529302363116247,7.20543941076413e-21,0.633813776943137,1.39475958638643e-29,0.632404520605155
"669",1264,0.558694633843625,0.0211887545705881,4.89224499105484e-23,0.670171939916699,5.58549348657516e-20,0.632404520605155
"670",1267,0.0930339624961839,0.064328335111237,2.99694765164014e-26,0.717476832265492,2.39640116701754e-25,0.632404520605155
"671",1269,0.191783284724174,0.0479432228236349,6.01940767567153e-25,0.699177135036773,7.12732684774236e-23,0.632404520605155
"672",1271,0.169980979755299,0.0507414876467009,6.45803527509151e-23,0.668248764928314,1.4543793692329e-22,0.632404520605155
"673",1274,0.0893715165049031,0.0652139180059224,1.35324226085142e-21,0.646422396800621,1.11211272026184e-32,0.632404520605155
"674",1278,0.212076011475354,0.0455872161217626,3.90445648237203e-22,0.655509381128909,8.35351893026304e-23,0.632404520605155
"675",1279,0.059239394431834,0.0741619811440974,2.9496817130617e-28,0.743500311772518,1.6804543883934e-25,0.632404520605155
"676",1281,0.35105513549028,0.0333754780372094,1.32174284745678e-25,0.708569233844474,1.05657386650175e-25,0.632404520605155
"677",1284,0.676662994815898,0.0156726688487181,1.22127658646466e-25,0.709050816825874,7.66346108889052e-24,0.632404520605155
"678",1285,0.104227568643488,0.0618109712759692,2.73574528019058e-23,0.67416139160057,2.71390716167511e-19,0.632404520605155
"679",1286,0.274386547006502,0.0394403407336905,1.69137164500931e-25,0.707061912111977,6.35052949622394e-25,0.632404520605155
"680",1288,0.892502425199979,0.00637477084438708,3.84855914564756e-28,0.742069888444056,1.75198175705547e-20,0.632404520605155
"681",1293,0.0733628533834877,0.069535184882797,1.19066137867175e-24,0.694852615377102,2.16890360745025e-27,0.632404520605155
"682",1296,0.438570441793524,0.0276908130466704,2.51106369837625e-26,0.718520201573502,2.66891541737611e-21,0.632404520605155
"683",1297,0.531210610846972,0.0225786958170975,7.79841204473e-24,0.682610720588225,7.14607405299382e-15,0.632404520605155
"684",1299,0.951004551084174,0.00358713720498186,9.83604978852835e-22,0.648777567635005,2.19806472263641e-20,0.632404520605155
"685",1300,0.959184383867877,0.00315029918267401,8.57067567933846e-27,0.724777959746726,6.63426082894592e-20,0.632404520605155
"686",1302,0.0760092650461633,0.0687630490009266,1.20728023953853e-26,0.722798810034883,9.46181209692095e-22,0.632404520605155
"687",1303,0.116510420938647,0.0593241873854178,6.83232464165148e-24,0.683488135003801,3.72847580190156e-30,0.632404520605155
"688",1308,0.176262588389603,0.0499031775035248,1.04428420497463e-23,0.680664858050876,6.05732929850049e-19,0.632404520605155
"689",1309,0.110837411393989,0.0604407453282799,2.31605358951299e-22,0.659256837765518,8.60380784407139e-26,0.632404520605155
"690",1315,0.209619308701315,0.045861322320007,3.91622443944538e-26,0.715891396696511,3.65323837055843e-23,0.632404520605155
"691",1316,0.694314302210514,0.0148939651154763,5.90695318837336e-24,0.684450828090897,4.63837409250092e-19,0.632404520605155
"692",1319,0.65444253172267,0.0166669226575436,1.22565499098684e-19,0.611403077483011,3.39916813228028e-26,0.632404520605155
